@relation 'final_des3 - Copy-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last_predicted'

@attribute DATE {Weekday,Weekends}
@attribute TIME {Night,Evening,Mid_Night,Early_Morning,Afternoon,Morning,Noon}
@attribute Road_type {Road,highway}
@attribute ENVIRONMENT {'01 - Clear','05 - Drifting Snow','03 - Snow','02 - Rain','04 - Freezing Rain','07 - Fog/mist/smoke/dust','06 - Strong wind','00 - Unknown'}
@attribute LIGHT {'07 - Dark','01 - Daylight','05 - Dusk','03 - Dawn','00 - Unknown'}
@attribute SURFACE_CONDITION {'01 - Dry','06 - Ice','02 - Wet','04 - Slush','03 - Loose snow','05 - Packed snow','00 - Unknown','99 - Other','08 - Loose sand or gravel','07 - Mud','09 - Spilled liquid'}
@attribute TRAFFIC_CONTROL {'10 - No control','02 - Stop sign','01 - Traffic signal','03 - Yield sign','07 - School bus','09 - Traffic controller','11 - Roundabout','08 - Traffic gate',Unknown}
@attribute 'prediction margin' numeric
@attribute 'predicted COLLISION_CLASSIFICATION' {Injury,'P.D. only'}
@attribute COLLISION_CLASSIFICATION {Injury,'P.D. only'}
@attribute IMPACT_TYPE {'02 - Angle','01 - Approaching','06 - SMV unattended vehicle','03 - Rear end','07 - SMV other','04 - Sideswipe','05 - Turning movement','99 - Other'}
@attribute Location {Ottawa_west,Ottawa_south,downtown,Ottawa_east,mid_town}
@attribute NO_OF_PEDESTRIANS {0,1,2,4}

@data
Weekends,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control',0.749995,'P.D. only','P.D. only','99 - Other',Ottawa_south,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.653543,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control',0.81818,'P.D. only','P.D. only','04 - Sideswipe',mid_town,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.445782,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.809518,'P.D. only','P.D. only','07 - SMV other',Ottawa_east,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.546391,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.592232,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control',0.525422,'P.D. only','P.D. only','05 - Turning movement',mid_town,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.558282,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekends,Mid_Night,highway,'01 - Clear','00 - Unknown','01 - Dry','10 - No control',0.709089,'P.D. only','P.D. only','07 - SMV other',Ottawa_east,0
Weekends,Early_Morning,Road,'01 - Clear','07 - Dark','06 - Ice','10 - No control',0.714278,'P.D. only','P.D. only','07 - SMV other',Ottawa_south,0
Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.499996,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control',0.799988,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_east,0
Weekends,Evening,highway,'03 - Snow','01 - Daylight','05 - Packed snow','10 - No control',0.636355,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','03 - Loose snow','10 - No control',0.448274,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.653543,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.619043,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Mid_Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.599996,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_south,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.653543,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.490195,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.749993,'P.D. only','P.D. only','07 - SMV other',mid_town,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.599998,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.724134,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Night,highway,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal',0.764699,'P.D. only','P.D. only','02 - Angle',Ottawa_west,0
Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.999982,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Noon,highway,'03 - Snow','03 - Dawn','03 - Loose snow','10 - No control',0.888882,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.407405,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.80769,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',0.999982,'P.D. only','P.D. only','07 - SMV other',mid_town,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.68085,'P.D. only','P.D. only','01 - Approaching',Ottawa_east,0
Weekends,Mid_Night,highway,'02 - Rain','07 - Dark','02 - Wet','10 - No control',0.833323,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.419353,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.849054,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','04 - Slush','10 - No control',0.999982,'P.D. only','P.D. only','99 - Other',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.568181,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','05 - Packed snow','10 - No control',0.93103,'P.D. only','P.D. only','06 - SMV unattended vehicle',Ottawa_south,0
Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.999982,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.83333,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.941172,'P.D. only','P.D. only','04 - Sideswipe',mid_town,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal',0.888882,'P.D. only','P.D. only','04 - Sideswipe',mid_town,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.999985,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.649998,'P.D. only','P.D. only','03 - Rear end',Ottawa_south,0
Weekends,Evening,Road,'03 - Snow','01 - Daylight','05 - Packed snow','01 - Traffic signal',0.666659,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Mid_Night,Road,'01 - Clear','01 - Daylight','01 - Dry','08 - Traffic gate',0.541401,'P.D. only','P.D. only','03 - Rear end',Ottawa_south,0
Weekends,Mid_Night,Road,'03 - Snow','07 - Dark','06 - Ice','10 - No control',0.799994,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.653543,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Mid_Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.466662,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Noon,Road,'03 - Snow','03 - Dawn','03 - Loose snow','10 - No control',0.859647,'P.D. only','P.D. only','07 - SMV other',Ottawa_east,0
Weekends,Evening,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control',0.999987,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Mid_Night,highway,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',0.333331,'P.D. only','P.D. only','05 - Turning movement',mid_town,0
Weekends,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.461536,'P.D. only','P.D. only','07 - SMV other',Ottawa_south,0
Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.823526,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.542856,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.999984,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_west,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.799988,'P.D. only','P.D. only','03 - Rear end',Ottawa_south,0
Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','01 - Traffic signal',0.399994,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.506493,'P.D. only','P.D. only','07 - SMV other',mid_town,0
Weekday,Mid_Night,highway,'03 - Snow','07 - Dark','04 - Slush','10 - No control',0.999979,'P.D. only','P.D. only','07 - SMV other',Ottawa_south,0
Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.857138,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.882345,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.499996,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.470586,'P.D. only','P.D. only','05 - Turning movement',mid_town,0
Weekends,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.634145,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.421686,'P.D. only','P.D. only','05 - Turning movement',mid_town,0
Weekends,Night,Road,'01 - Clear','07 - Dark','01 - Dry','02 - Stop sign',0.631578,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Mid_Night,Road,'01 - Clear','00 - Unknown','01 - Dry','02 - Stop sign',0.737373,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Night,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.733326,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.80769,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',0.578943,'P.D. only','P.D. only','02 - Angle',mid_town,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.61702,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Noon,Road,'02 - Rain','03 - Dawn','02 - Wet','10 - No control',0.799988,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.771427,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.53846,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.302325,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.962261,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.166665,'P.D. only','P.D. only','02 - Angle',Ottawa_east,0
Weekday,Afternoon,highway,'03 - Snow','01 - Daylight','06 - Ice','10 - No control',0.768114,'P.D. only','P.D. only','07 - SMV other',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.53846,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.599991,'P.D. only','P.D. only','01 - Approaching',mid_town,0
Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.333328,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.507691,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.561403,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.592232,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.999985,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.556818,'P.D. only','P.D. only','02 - Angle',Ottawa_east,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',0.571426,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.789468,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Evening,highway,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control',0.684205,'P.D. only','P.D. only','07 - SMV other',Ottawa_east,0
Weekends,Night,Road,'03 - Snow','07 - Dark','05 - Packed snow','10 - No control',0.809518,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.999984,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_west,0
Weekday,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control',0.791044,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.683167,'P.D. only','P.D. only','99 - Other',Ottawa_east,0
Weekends,Night,highway,'03 - Snow','05 - Dusk','01 - Dry','10 - No control',-0.249995,Injury,'P.D. only','07 - SMV other',Ottawa_south,0
Weekends,Night,Road,'01 - Clear','05 - Dusk','01 - Dry','10 - No control',0.499996,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.739128,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.797467,'P.D. only','P.D. only','99 - Other',mid_town,0
Weekday,Evening,Road,'03 - Snow','01 - Daylight','04 - Slush','10 - No control',0.864863,'P.D. only','P.D. only','02 - Angle',Ottawa_west,0
Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.230767,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.647058,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Noon,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign',0.441859,'P.D. only','P.D. only','02 - Angle',Ottawa_east,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.599994,'P.D. only','P.D. only','02 - Angle',mid_town,0
Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.657141,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.677416,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekday,Morning,Road,'02 - Rain','03 - Dawn','02 - Wet','10 - No control',0.575755,'P.D. only','P.D. only','07 - SMV other',Ottawa_south,0
Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','02 - Stop sign',0.636362,'P.D. only','P.D. only','07 - SMV other',Ottawa_east,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.999982,'P.D. only','P.D. only','04 - Sideswipe',Ottawa_west,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','02 - Stop sign',0.599994,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekends,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.764699,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Morning,highway,'01 - Clear','03 - Dawn','01 - Dry','10 - No control',0.874992,'P.D. only','P.D. only','07 - SMV other',Ottawa_west,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.333331,'P.D. only','P.D. only','02 - Angle',mid_town,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.592232,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.445782,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',0.857138,'P.D. only','P.D. only','99 - Other',downtown,0
Weekday,Mid_Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','01 - Traffic signal',0.555547,'P.D. only','P.D. only','05 - Turning movement',mid_town,0
Weekday,Noon,Road,'01 - Clear','03 - Dawn','01 - Dry','10 - No control',0.652172,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','00 - Unknown','10 - No control',0.729106,'P.D. only','P.D. only','01 - Approaching',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.653543,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Evening,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control',0.714284,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekends,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',0.399994,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.363634,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekends,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.999991,'P.D. only','P.D. only','06 - SMV unattended vehicle',Ottawa_east,0
Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','03 - Loose snow','10 - No control',0.767439,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Noon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.872338,'P.D. only','P.D. only','99 - Other',Ottawa_south,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.999979,'P.D. only','P.D. only','05 - Turning movement',downtown,0
Weekday,Mid_Night,Road,'01 - Clear','07 - Dark','01 - Dry','10 - No control',0.777765,'P.D. only','P.D. only','06 - SMV unattended vehicle',Ottawa_south,0
Weekends,Evening,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control',0.622221,'P.D. only','P.D. only','03 - Rear end',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.962261,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',0.666665,'P.D. only','P.D. only','02 - Angle',mid_town,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.624997,'P.D. only','P.D. only','02 - Angle',mid_town,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.935479,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',0.749993,'P.D. only','P.D. only','02 - Angle',Ottawa_east,0
Weekends,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control',0.714271,'P.D. only','P.D. only','02 - Angle',Ottawa_east,0
Weekday,Mid_Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',0.753085,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Night,Road,'03 - Snow','07 - Dark','03 - Loose snow','01 - Traffic signal',0.777765,'P.D. only','P.D. only','02 - Angle',mid_town,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.79487,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',0.666661,'P.D. only','P.D. only','02 - Angle',Ottawa_south,0
Weekday,Noon,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.230767,'P.D. only','P.D. only','03 - Rear end',Ottawa_west,0
Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.882345,'P.D. only','P.D. only','06 - SMV unattended vehicle',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',0.647058,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',0.727268,'P.D. only','P.D. only','01 - Approaching',downtown,0
Weekday,Night,Road,'02 - Rain','07 - Dark','02 - Wet','01 - Traffic signal',0.749993,'P.D. only','P.D. only','04 - Sideswipe',downtown,0
Weekday,Early_Morning,Road,'01 - Clear','07 - Dark','01 - Dry','01 - Traffic signal',0.450979,'P.D. only','P.D. only','02 - Angle',downtown,0
Weekday,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.546391,'P.D. only','P.D. only','03 - Rear end',mid_town,0
Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal',0.666661,'P.D. only','P.D. only','03 - Rear end',Ottawa_east,0
Weekday,Evening,highway,'01 - Clear','01 - Daylight','01 - Dry','10 - No control',0.428567,'P.D. only','P.D. only','07 - SMV other',downtown,0
